符合條件商品
資料日期：2022年  6月 17日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/17),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:34 符合檔數(31)
1	,2317.TW,鴻海,101,0,15490,109.5,-3.01,20,投連買
2	,5876.TW,上海商銀,44.25,-0.45,2405,52.2,-12.13,17,投連買
3	,2454.TW,聯發科,660,-0.15,2431,831,-12.68,15,投連買
4	,2313.TW,華通,45.95,-1.08,9582,45.9,0.11,11,投連買
5	,9910.TW,豐泰,207.5,-1.19,2962,195.5,8.67,9,投連買
6	,2324.TW,仁寶,22.95,0.44,9576,22.55,1.77,8,投連買
7	,2327.TW,國巨,460,-1.39,1468,354,8.1,8,投連買
8	,2885.TW,元大金,21.8,-0.91,10786,22.9,4.81,8,投連買
9	,2338.TW,光罩,86.3,0.94,3470,91,-2.67,7,投連買
10	,2382.TW,廣達,71.2,-0.97,4354,81,-4.66,7,投連買
11	,2881.TW,富邦金,56.7,-0.18,6587,60.8,4.07,7,投連買
12	,9933.TW,中鼎,41.85,0.6,916,48.1,-8.38,7,投連買
13	,1605.TW,華新,46.75,-1.68,42087,42.4,14.78,6,投連買
14	,2498.TW,宏達電,55,-0.72,14502,44,25,6,投連買
15	,3324.TW,雙鴻,151,-0.66,649,177.5,-11.79,6,投連買
16	,6472.TW,保瑞,406.5,-2.28,4588,239,89.86,6,投連買
17	,1301.TW,台塑,86.8,-0.46,6046,106.5,-11.77,5,投連買
18	,1303.TW,南亞,70.3,-1.54,4616,83,-6.62,5,投連買
19	,1326.TW,台化,69.4,-0.72,1689,81.3,-9.29,5,投連買
20	,1402.TW,遠東新,31.55,-4.39,10632,30.85,7.35,5,投連買
21	,2204.TW,中華,50.1,0.91,1497,62.2,-11.2,5,投連買
22	,2308.TW,台達電,281,-1.92,5149,227,26.74,5,投連買
23	,2357.TW,華碩,271,-1.63,1392,323,-3.38,5,投連買
24	,2377.TW,微星,119.5,1.7,2513,125.5,3.77,5,投連買
25	,2474.TW,可成,169,-1.74,2651,165,8.55,5,投連買
26	,2884.TW,玉山金,24.1,-1.03,10272,29.1,-9.53,5,投連買
27	,2891.TW,中信金,21.9,-1.13,23817,26,-11.01,5,投連買
28	,3017.TW,奇鋐,111,-1.77,2015,103,11.88,5,投連買
29	,4551.TW,智伸科,146,-0.68,691,154,-2.21,5,投連買
30	,6239.TW,力成,81.3,0.62,1926,95.7,-8.14,5,投連買
31	,9914.TW,美利達,171,-2.29,298,247,-28.31,5,投連買
