符合條件商品
資料日期：2022年  5月 19日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/19),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:40 符合檔數(29)
1	,1216.TW,統一,65.9,0,2803,64.5,6.36,20,投連買
2	,2408.TW,南亞科,51.4,-0.58,5241,66.9,-17.84,20,投連買
3	,2885.TW,元大金,21.8,-0.91,10786,23.35,2.78,20,投連買
4	,3045.TW,台灣大,94.8,0,2514,108,-8.58,20,投連買
5	,2317.TW,鴻海,101,0,15490,107.5,-1.2,19,投連買
6	,3532.TW,台勝科,142,-2.07,1152,245.5,-41.31,12,投連買
7	,3596.TW,智易,98.3,-0.2,490,122.5,-14.44,9,投連買
8	,3017.TW,奇鋐,111,-1.77,2015,111,3.82,8,投連買
9	,3661.TW,世芯-KY,803,-1.35,2950,962,-15.47,8,投連買
10	,4919.TW,新唐,117,-2.09,4502,173.5,-29.62,8,投連買
11	,6781.TW,AES-KY,680,1.34,965,1125,-38.67,8,投連買
12	,1795.TW,美時,232,0.22,11755,131.5,79.01,7,投連買
13	,2887.TW,台新金,15.2,0,6593,16.8,-1.62,7,投連買
14	,5388.TW,中磊,77.4,-0.13,1579,77.6,-0.26,7,投連買
15	,2344.TW,華邦電,20.1,-0.99,9528,29.3,-28.75,6,投連買
16	,2883.TW,開發金,12.7,-0.78,8936,15.8,-13.55,6,投連買
17	,3036.TW,文曄,62.7,-0.95,1327,72,-6.88,6,投連買
18	,3529.TW,力旺,1350,1.12,770,1390,-1.69,6,投連買
19	,6488.TW,環球晶,435.5,-2.57,2065,575,-22.84,6,投連買
20	,2313.TW,華通,45.95,-1.08,9582,49,-6.22,5,投連買
21	,2360.TW,致茂,179,0.56,783,158,18.43,5,投連買
22	,2379.TW,瑞昱,289,-0.52,1352,441.5,-28.74,5,投連買
23	,2383.TW,台光電,176.5,-0.84,2034,226,-17.11,5,投連買
24	,2884.TW,玉山金,24.1,-1.03,10272,28.75,-8.43,5,投連買
25	,3037.TW,欣興,125,2.46,35224,219,-41.63,5,投連買
26	,3675.TW,德微,168,2.75,1849,319.5,-46.18,5,投連買
27	,4904.TW,遠傳,65.7,-0.3,2525,82.4,-17.01,5,投連買
28	,4958.TW,臻鼎-KY,108,-1.37,2633,108.5,4.24,5,投連買
29	,6239.TW,力成,81.3,0.62,1926,95.8,-8.23,5,投連買
